FiscalYear,School Entity ID,SchoolName,subject_norm,Number Tested,Percent Passing
2025,90824,Walden Grove High School,Math,262,32
2025,1001695,Sahuarita Digital Pathways Academy,ELA,32,*
2025,1001695,Sahuarita Digital Pathways Academy,Math,32,*
2025,79028,Southern Arizona Community Academy,Math,*,*
2025,92518,SACA Online,ELA,*,*
2025,92518,SACA Online,Math,*,*
2025,79091,Southgate Academy,ELA,22,*
2025,79091,Southgate Academy,Math,23,*
2025,5826,Desert View High School,ELA,450,22
2025,5826,Desert View High School,Math,474,11
2025,5827,Sunnyside High School,ELA,463,17
2025,5827,Sunnyside High School,Math,496,11
2025,6288,STAR Academic High School,ELA,65,*
2025,6288,STAR Academic High School,Math,91,*
2025,87466,Tanque Verde High School,ELA,181,79
2025,87466,Tanque Verde High School,Math,182,60
2025,79980,Tucson International Academy,ELA,*,*
2025,79980,Tucson International Academy,Math,*,*
2025,84297,Tucson International Academy Midvale,ELA,12,*
2025,84297,Tucson International Academy Midvale,Math,12,*
2025,90045,TIA West,ELA,11,*
2025,90045,TIA West,Math,11,*
2025,5892,Tucson Preparatory School,ELA,*,*
2025,5892,Tucson Preparatory School,Math,*,*
2025,5756,Catalina High School,ELA,104,14
2025,5756,Catalina High School,Math,116,*
2025,5757,Cholla High School,ELA,317,24
2025,5757,Cholla High School,Math,325,9
2025,5758,Palo Verde High Magnet School,ELA,130,29
2025,5758,Palo Verde High Magnet School,Math,137,13
2025,5759,Pueblo High School,ELA,406,22
2025,5759,Pueblo High School,Math,415,11
2025,5760,Rincon High School,ELA,223,34
2025,5760,Rincon High School,Math,234,16
2025,5761,Sabino High School,ELA,177,47
2025,5761,Sabino High School,Math,179,42
2025,5762,Sahuaro High School,ELA,256,30
2025,5762,Sahuaro High School,Math,263,17
2025,5763,Santa Rita High School,ELA,72,19
2025,5763,Santa Rita High School,Math,76,*
2025,5764,Tucson Magnet High School,ELA,641,36
2025,5764,Tucson Magnet High School,Math,671,21
2025,5766,University High School,ELA,229,98
2025,5766,University High School,Math,231,98
2025,6264,Project More High School,ELA,17,*
2025,6264,Project More High School,Math,18,*
2025,6269,Mary Meredith K-12 School,ELA,*,*
2025,6269,Mary Meredith K-12 School,Math,*,*
2025,6272,Teenage Parent Program - TAPP,ELA,*,*
2025,6272,Teenage Parent Program - TAPP,Math,*,*
2025,85924,Tucson Unified Virtual Academy,ELA,116,*
2025,85924,Tucson Unified Virtual Academy,Math,126,*
2025,1001156,Innovation Tech High School,ELA,65,41
2025,1001156,Innovation Tech High School,Math,65,17
2025,5861,Alternative Computerized Education (ACE) Charter High School,ELA,17,*
2025,5861,Alternative Computerized Education (ACE) Charter High School,Math,18,*
2025,90286,Youth Works Charter High School,ELA,*,*
2025,90286,Youth Works Charter High School,Math,*,*
2025,10855,Vail Academy & High School,ELA,37,62
2025,10855,Vail Academy & High School,Math,37,43
2025,79721,Cienega High School,ELA,491,54
2025,79721,Cienega High School,Math,497,41
2025,84665,Pantano High School,ELA,32,*
2025,84665,Pantano High School,Math,32,*
2025,87875,Empire High School,ELA,213,74
2025,87875,Empire High School,Math,214,63
2025,90845,Vail Innovation Center,ELA,117,53
2025,90845,Vail Innovation Center,Math,118,48
2025,91292,Andrada Polytechnic High School,ELA,198,61
2025,91292,Andrada Polytechnic High School,Math,200,54
2025,1000597,Mica Mountain High,ELA,321,62
2025,1000597,Mica Mountain High,Math,321,53
2025,1000972,A+ Charter Schools,ELA,70,49
2025,1000972,A+ Charter Schools,Math,71,23
2025,635758,ASU Preparatory Academy - Casa Grande HS,ELA,61,58
2025,635758,ASU Preparatory Academy - Casa Grande HS,Math,61,37
2025,6346,Apache Trail High School,ELA,45,*
2025,6346,Apache Trail High School,Math,50,*
2025,5925,Apache Junction High School,ELA,175,33
2025,5925,Apache Junction High School,Math,182,18
2025,5948,Casa Grande Union High School,ELA,412,27
2025,5948,Casa Grande Union High School,Math,425,20
2025,90084,Vista Grande High School,ELA,425,26
2025,90084,Vista Grande High School,Math,442,19
2025,1002022,PACE,ELA,*,*
2025,1002022,PACE,Math,*,*
2025,5916,Coolidge High School,ELA,167,21
2025,5916,Coolidge High School,Math,176,12
2025,92608,Coolidge Alternative Program,ELA,31,*
2025,92608,Coolidge Alternative Program,Math,31,*
2025,1001734,Coolidge Virtual Academy,ELA,17,*
2025,1001734,Coolidge Virtual Academy,Math,17,*
2025,5479,EDUPRIZE SCHOOL Gilbert,ELA,49,36
2025,5479,EDUPRIZE SCHOOL Gilbert,Math,49,32
2025,1001718,EDUPRIZE ONLINE INSTRUCTION,ELA,*,*
2025,1001718,EDUPRIZE ONLINE INSTRUCTION,Math,*,*
2025,5897,Florence High School,ELA,187,32
2025,5897,Florence High School,Math,196,16
2025,89907,San Tan Foothills High School,ELA,182,24
2025,89907,San Tan Foothills High School,Math,193,12
2025,90309,Poston Butte High School,ELA,293,31
2025,90309,Poston Butte High School,Math,298,22
2025,90781,Florence Virtual Academy,ELA,29,*
2025,90781,Florence Virtual Academy,Math,32,*
2025,92280,Mountain Vista Academy,ELA,*,*
2025,92280,Mountain Vista Academy,Math,*,*
2025,1000169,Heritage Academy Maricopa,ELA,128,69
2025,1000169,Heritage Academy Maricopa,Math,128,57
2025,89859,Combs High School,ELA,232,40
2025,89859,Combs High School,Math,237,34
2025,1001141,Combs Online School for Success,ELA,21,*
2025,1001141,Combs Online School for Success,Math,23,*
2025,1001830,Combs Center for Success High School,ELA,*,*
2025,1001830,Combs Center for Success High School,Math,*,*
2025,5904,San Manuel High School,ELA,25,*
2025,5904,San Manuel High School,Math,27,*
2025,5910,Maricopa High School,ELA,387,29
2025,5910,Maricopa High School,Math,408,21
2025,1001089,Maricopa Virtual Academy,ELA,30,*
2025,1001089,Maricopa Virtual Academy,Math,32,*
2025,1001884,Desert Sunrise High School,ELA,280,33
2025,1001884,Desert Sunrise High School,Math,293,18
2025,6067,Villa Oasis Interscholastic Center For Education (voice),ELA,15,*
2025,6067,Villa Oasis Interscholastic Center For Education (voice),Math,16,*
2025,10750,Pinnacle High School - Casa Grande,ELA,12,*
2025,10750,Pinnacle High School - Casa Grande,Math,14,*
2025,5900,Ray JR/SR High School,ELA,25,*
2025,5900,Ray JR/SR High School,Math,25,*
2025,5951,Santa Cruz Valley Union High School,ELA,92,13
2025,5951,Santa Cruz Valley Union High School,Math,97,*
2025,90415,Santa Cruz Center for Success,ELA,*,*
2025,90415,Santa Cruz Center for Success,Math,*,*
2025,5907,Superior Junior/Senior High School,ELA,25,*
2025,5907,Superior Junior/Senior High School,Math,26,*
2025,5961,Pierson High School,ELA,35,*
2025,5961,Pierson High School,Math,37,*
2025,5962,Nogales High School,ELA,421,38
2025,5962,Nogales High School,Math,424,22
2025,91269,NUSD Online,ELA,20,*
2025,91269,NUSD Online,Math,21,*
2025,5971,Patagonia Union High School,ELA,18,*
2025,5971,Patagonia Union High School,Math,21,*
2025,79621,Pinnacle Charter High School,ELA,*,*
2025,79621,Pinnacle Charter High School,Math,11,*
2025,5966,Rio Rico High School,ELA,336,29
2025,5966,Rio Rico High School,Math,357,13
2025,91132,"Arizona Agribusiness & Equine Center, Inc. - Prescott Valley",ELA,71,72
2025,91132,"Arizona Agribusiness & Equine Center, Inc. - Prescott Valley",Math,71,53
2025,6103,Ash Fork High School,ELA,23,65
2025,6103,Ash Fork High School,Math,24,*
2025,92321,BASIS Prescott,ELA,12,*
2025,92321,BASIS Prescott,Math,12,*
2025,6089,Bagdad Middle / Senior High School,ELA,35,*
2025,6089,Bagdad Middle / Senior High School,Math,35,*
2025,1001181,Sultan Virtual Academy,ELA,*,*
2025,1001181,Sultan Virtual Academy,Math,*,*
2025,6100,Camp Verde High School,ELA,97,34
2025,6100,Camp Verde High School,Math,98,28
2025,84659,Camp Verde Accommodation School,ELA,14,*
2025,84659,Camp Verde Accommodation School,Math,15,*
2025,6110,Chino Valley High School,ELA,156,34
2025,6110,Chino Valley High School,Math,158,20
2025,88388,Northpoint Expeditionary Learning Academy,ELA,17,*
2025,88388,Northpoint Expeditionary Learning Academy,Math,19,*
2025,6123,Cottonwood Education Services,ELA,11,*
2025,6123,Cottonwood Education Services,Math,11,*
2025,6366,American Heritage Academy - Cottonwood,ELA,19,*
2025,6366,American Heritage Academy - Cottonwood,Math,19,*
2025,6097,Bradshaw Mountain High School,ELA,327,40
2025,6097,Bradshaw Mountain High School,Math,333,29
2025,78821,Tri-City College Prep,ELA,45,76
2025,78821,Tri-City College Prep,Math,45,78
2025,6106,Mayer High School,ELA,36,*
2025,6106,Mayer High School,Math,37,*
2025,6127,Mingus Union High School,ELA,232,23
2025,6127,Mingus Union High School,Math,239,22
2025,91320,Mingus Online Academy,ELA,13,*
2025,91320,Mingus Online Academy,Math,13,*
2025,79108,PACE Preparatory Academy,ELA,29,*
2025,79108,PACE Preparatory Academy,Math,32,*
2025,8135,Prescott High School,ELA,334,53
2025,8135,Prescott High School,Math,340,38
2025,1001973,Genesis Academy,ELA,16,*
2025,1001973,Genesis Academy,Math,17,*
2025,6085,Sedona Red Rock Junior/Senior High School,ELA,63,43
2025,6085,Sedona Red Rock Junior/Senior High School,Math,70,21
2025,90826,Red Rock Academy,ELA,*,*
2025,90826,Red Rock Academy,Math,*,*
2025,6105,Seligman High School,ELA,13,*
2025,6105,Seligman High School,Math,13,*
2025,79380,Yavapai County High School,ELA,*,*
2025,79380,Yavapai County High School,Math,*,*
2025,91815,Aspire  High School,ELA,*,*
2025,91815,Aspire  High School,Math,*,*
2025,6188,Antelope Union High School,ELA,51,*
2025,6188,Antelope Union High School,Math,52,*
2025,92739,AUHS Online Acadamy,ELA,*,*
2025,92739,AUHS Online Acadamy,Math,*,*
2025,89656,Desert View Online School,ELA,*,*
2025,89656,Desert View Online School,Math,*,*
2025,79513,Harvest Preparatory Academy,ELA,49,28
2025,79513,Harvest Preparatory Academy,Math,51,*
2025,6193,Educational Opportunity Center Charter High School,ELA,20,*
2025,6193,Educational Opportunity Center Charter High School,Math,20,*
2025,6189,Yuma High School,ELA,214,16
2025,6189,Yuma High School,Math,243,5
2025,6190,Kofa High School,ELA,535,25
2025,6190,Kofa High School,Math,583,10
2025,6191,Cibola High School,ELA,543,27
2025,6191,Cibola High School,Math,568,16
2025,6302,Vista High School,ELA,40,*
2025,6302,Vista High School,Math,50,*
2025,80409,San Luis High School,ELA,571,24
2025,80409,San Luis High School,Math,617,17
2025,89576,Gila Ridge High School,ELA,501,34
2025,89576,Gila Ridge High School,Math,531,19
2025,91316,Yuma Online Distance Academy,ELA,*,*
2025,91316,Yuma Online Distance Academy,Math,*,*
